,word,wakachi,category
2313,鶏もも,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2314,鶏モモ肉,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2315,鶏モモ肉,モモ,"['Fruit', 'Musical artist', 'Girl group', 'Indian dish', 'Novel by Michael Ende']"
2316,鶏モモ肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2317,鶏もも肉,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2318,鶏もも肉,もも肉,[]
2319,鶏レバー,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2320,鶏レバー,レバー,"['Food', 'Food', 'Topic', 'Topic', 'City in Pulau Ujong, Singapore']"
2321,鶏肝,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2322,鶏肝,肝,"['Topic', 'Disease', 'Food', 'Disease', 'Topic']"
2323,鶏胸,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2324,鶏胸,胸,"['Dress', 'Topic', 'Topic', 'Topic', 'Topic']"
2325,鶏胸ひき肉,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2326,鶏胸ひき肉,胸,"['Dress', 'Topic', 'Topic', 'Topic', 'Topic']"
2327,鶏胸ひき肉,ひき肉,['Topic']
2328,鶏胸肉,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2329,鶏胸肉,胸,"['Dress', 'Topic', 'Topic', 'Topic', 'Topic']"
2330,鶏胸肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2331,鶏骨付きもも肉,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2332,鶏骨付きもも肉,骨,"['Disease', 'Medical specialty', 'Medical condition', 'Topic', 'Topic']"
2333,鶏骨付きもも肉,付き,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
2334,鶏骨付きもも肉,もも肉,[]
2335,鶏砂肝,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2336,鶏砂肝,砂,"['Landform', 'Topic', 'Geographical feature category', 'Topic', 'Masonry']"
2337,鶏砂肝,肝,"['Topic', 'Disease', 'Food', 'Disease', 'Topic']"
2338,鶏笹身,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2339,鶏笹身,笹身,[]
2340,鶏手羽,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2341,鶏手羽,手羽,"['1976 film', 'Topic', 'Chicken', 'Izakaya restaurant in Nagoya, Japan', 'Chicken restaurant in Nagoya, Japan']"
2342,鶏手羽もと,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2343,鶏手羽もと,手羽,"['1976 film', 'Topic', 'Chicken', 'Izakaya restaurant in Nagoya, Japan', 'Chicken restaurant in Nagoya, Japan']"
2344,鶏手羽もと,もと,"['Topic', 'Film', 'Broadcast genre']"
2345,鶏手羽元,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2346,鶏手羽元,手羽,"['1976 film', 'Topic', 'Chicken', 'Izakaya restaurant in Nagoya, Japan', 'Chicken restaurant in Nagoya, Japan']"
2347,鶏手羽元,元,"['Topic', 'South Korean actor', 'Dynasty', 'Currency', 'Currency']"
2348,鶏手羽元肉,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2349,鶏手羽元肉,手羽,"['1976 film', 'Topic', 'Chicken', 'Izakaya restaurant in Nagoya, Japan', 'Chicken restaurant in Nagoya, Japan']"
2350,鶏手羽元肉,元,"['Topic', 'South Korean actor', 'Dynasty', 'Currency', 'Currency']"
2351,鶏手羽元肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2352,鶏手羽先,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2353,鶏手羽先,手羽,"['1976 film', 'Topic', 'Chicken', 'Izakaya restaurant in Nagoya, Japan', 'Chicken restaurant in Nagoya, Japan']"
2354,鶏手羽先,先,"['Disease', 'Currency', 'Topic', 'Topic', 'Kyoto style japanese restaurant in Tokyo, Japan']"
2355,鶏手羽中,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2356,鶏手羽中,手羽,"['1976 film', 'Topic', 'Chicken', 'Izakaya restaurant in Nagoya, Japan', 'Chicken restaurant in Nagoya, Japan']"
2357,鶏手羽中,中,"['Topic', 'Supreme being', 'Building function', 'Video sharing company', 'Topic']"
2358,鶏手羽肉,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2359,鶏手羽肉,手羽,"['1976 film', 'Topic', 'Chicken', 'Izakaya restaurant in Nagoya, Japan', 'Chicken restaurant in Nagoya, Japan']"
2360,鶏手羽肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2361,鶏腿肉,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2362,鶏腿肉,腿,"['Topic', 'Disorder', 'Muscle', 'Topic', 'Topic']"
2363,鶏腿肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2364,鶏軟骨,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2365,鶏軟骨,軟骨,"['Disability', 'Disease', 'Topic', 'Topic', 'Topic']"
2366,鶏肉,鶏肉,"['Poultry', 'Deli in Taipei, Taiwan', 'Topic', 'Chicken restaurant in Minxiong, Chiayi, Taiwan', 'Chicken restaurant in Taipei, Taiwan']"
2367,鶏肉の皮,鶏肉,"['Poultry', 'Deli in Taipei, Taiwan', 'Topic', 'Chicken restaurant in Minxiong, Chiayi, Taiwan', 'Chicken restaurant in Taipei, Taiwan']"
2368,鶏肉の皮,皮,"['Topic', 'Disease', 'Polymath', 'Topic', 'Footballer']"
2369,鶏肉もも,鶏肉,"['Poultry', 'Deli in Taipei, Taiwan', 'Topic', 'Chicken restaurant in Minxiong, Chiayi, Taiwan', 'Chicken restaurant in Taipei, Taiwan']"
2370,鶏皮,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2371,鶏皮,皮,"['Topic', 'Disease', 'Polymath', 'Topic', 'Footballer']"
2372,骨付きチキン,骨,"['Disease', 'Medical specialty', 'Medical condition', 'Topic', 'Topic']"
2373,骨付きチキン,付き,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
2374,骨付きチキン,チキン,"['2005 film', 'Rock band', 'Fast food restaurant company', '2000 film', 'Topic']"
2375,骨付き鶏もも肉,骨,"['Disease', 'Medical specialty', 'Medical condition', 'Topic', 'Topic']"
2376,骨付き鶏もも肉,付き,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
2377,骨付き鶏もも肉,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2378,骨付き鶏もも肉,もも肉,[]
2379,骨付き鶏肉,骨,"['Disease', 'Medical specialty', 'Medical condition', 'Topic', 'Topic']"
2380,骨付き鶏肉,付き,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
2381,骨付き鶏肉,鶏肉,"['Poultry', 'Deli in Taipei, Taiwan', 'Topic', 'Chicken restaurant in Minxiong, Chiayi, Taiwan', 'Chicken restaurant in Taipei, Taiwan']"
2382,砂ズリ,砂,"['Landform', 'Topic', 'Geographical feature category', 'Topic', 'Masonry']"
2383,砂ズリ,ズリ,"['Topic', ""Women's clothing store in Fujisawa, Japan"", 'Topic', 'Fictional character', 'Beach resort in Varca, India']"
2384,砂ずり,砂,"['Landform', 'Topic', 'Geographical feature category', 'Topic', 'Masonry']"
2385,砂ずり,ずり,"['Song by Takashi Hosokawa', 'Marina in Hayama, Japan']"
2386,砂肝,砂,"['Landform', 'Topic', 'Geographical feature category', 'Topic', 'Masonry']"
2387,砂肝,肝,"['Topic', 'Disease', 'Food', 'Disease', 'Topic']"
2388,笹身,笹身,[]
2389,手羽,手羽,"['1976 film', 'Topic', 'Chicken', 'Izakaya restaurant in Nagoya, Japan', 'Chicken restaurant in Nagoya, Japan']"
2390,手羽もと,手羽,"['1976 film', 'Topic', 'Chicken', 'Izakaya restaurant in Nagoya, Japan', 'Chicken restaurant in Nagoya, Japan']"
2391,手羽もと,もと,"['Topic', 'Film', 'Broadcast genre']"
2392,手羽元,手羽,"['1976 film', 'Topic', 'Chicken', 'Izakaya restaurant in Nagoya, Japan', 'Chicken restaurant in Nagoya, Japan']"
2393,手羽元,元,"['Topic', 'South Korean actor', 'Dynasty', 'Currency', 'Currency']"
2394,手羽先,手羽,"['1976 film', 'Topic', 'Chicken', 'Izakaya restaurant in Nagoya, Japan', 'Chicken restaurant in Nagoya, Japan']"
2395,手羽先,先,"['Disease', 'Currency', 'Topic', 'Topic', 'Kyoto style japanese restaurant in Tokyo, Japan']"
2396,手羽中,手羽,"['1976 film', 'Topic', 'Chicken', 'Izakaya restaurant in Nagoya, Japan', 'Chicken restaurant in Nagoya, Japan']"
2397,手羽中,中,"['Topic', 'Supreme being', 'Building function', 'Video sharing company', 'Topic']"
2398,蒸し鶏,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2399,地鶏,地,"['2017 film', 'Planet', 'Topic', 'Indian language', 'Medication']"
2400,地鶏,鶏,"['Food', 'Topic', 'Dish', 'Chicken', 'Chicken breed']"
2401,鳥,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2402,鳥ささみ,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2403,鳥のもも肉,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2404,鳥のもも肉,もも肉,[]
2405,鳥ムネ肉,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2406,鳥ムネ肉,ムネ,"['Song by The Bangles', 'Insect', 'Song by Dusty Springfield', 'Shinto shrine in Okayama, Japan', 'Bird']"
2407,鳥ムネ肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2408,鳥むね肉,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2409,鳥むね肉,むね,"['Sumo wrestler', 'Chicken', 'Tonkatsu restaurant in Tokyo, Japan', 'TV program', 'Ramen restaurant in Hashima, Japan']"
2410,鳥むね肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2411,鳥モツ,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2412,鳥モツ,モツ,"['Commune in France', 'Buddhist temple in Nikko, Japan', 'Izakaya restaurant in Sapporo, Japan', 'Song by Generations from Exile Tribe', 'Street in Berlin, Germany']"
2413,鳥モモ,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2414,鳥モモ,モモ,"['Fruit', 'Musical artist', 'Girl group', 'Indian dish', 'Novel by Michael Ende']"
2415,鳥もも,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2416,鳥モモ肉,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2417,鳥モモ肉,モモ,"['Fruit', 'Musical artist', 'Girl group', 'Indian dish', 'Novel by Michael Ende']"
2418,鳥モモ肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2419,鳥もも肉,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2420,鳥もも肉,もも肉,[]
2421,鳥レバー,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2422,鳥レバー,レバー,"['Food', 'Food', 'Topic', 'Topic', 'City in Pulau Ujong, Singapore']"
2423,鳥胸肉,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2424,鳥胸肉,胸,"['Dress', 'Topic', 'Topic', 'Topic', 'Topic']"
2425,鳥胸肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2426,鳥手羽元,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2427,鳥手羽元,手羽,"['1976 film', 'Topic', 'Chicken', 'Izakaya restaurant in Nagoya, Japan', 'Chicken restaurant in Nagoya, Japan']"
2428,鳥手羽元,元,"['Topic', 'South Korean actor', 'Dynasty', 'Currency', 'Currency']"
2429,鳥肉,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2430,鳥肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2431,鳥肉,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2432,鳥肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2433,鳥皮,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2434,鳥皮,皮,"['Topic', 'Disease', 'Polymath', 'Topic', 'Footballer']"
2435,名古屋コーチン,名古屋,"['Baseball team', 'City in Japan', 'Bank', 'Airfield in Nagoya, Japan', 'Company']"
2436,名古屋コーチン,コーチン,"['City in India', 'Chicken breed', 'Airport in India', 'University in Kochi, India', 'Topic']"
2437,銘柄鳥,銘柄,"['Company', 'Topic', 'Company', 'Financial services company', 'Retail company']"
2438,銘柄鳥,鳥,"['Film', 'Animal', 'Country in Oceania', 'Topic', 'Baseball team']"
2439,ぶたバラ肉,ぶた,"['Film', 'Comic book series', 'Japanese voice actress', 'Shabu-shabu restaurant in Osaka, Japan', 'Shabu-shabu restaurant in Takatsuki, Japan']"
2440,ぶたバラ肉,バラ,"['Plants', 'Topic', 'Football team', 'Topic', 'Topic']"
2441,ぶたバラ肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2442,ブタ肉,ブタ,"['Animal', 'Animal', 'Novel series', 'Topic', 'Japanese television show']"
2443,ブタ肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2444,ポーク,ポーク,"['Home electronics company', 'County in Iowa', 'Dish', 'Topic', 'Topic']"
2445,塩ブタ,塩,"['Rapper', 'Food', 'Topic', 'Topic', 'Food']"
2446,塩ブタ,ブタ,"['Animal', 'Animal', 'Novel series', 'Topic', 'Japanese television show']"
2447,塩豚,塩,"['Rapper', 'Food', 'Topic', 'Topic', 'Food']"
2448,塩豚,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2449,焼き豚,焼き豚,['Barbecue']
2450,豚,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2451,豚かた,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2452,豚かた,かた,[]
2453,豚かたまり,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2454,豚かたまり肉,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2455,豚かたまり肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2456,豚かたロース,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2457,豚かたロース,かた,[]
2458,豚かたロース,ロース,"['Topic', 'Meat', 'Pork', 'Dish', 'Ham']"
2459,豚カルビ,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2460,豚カルビ,カルビ,"['Dish', 'Commune in France', 'Dish', 'Spoken language', 'Yakiniku restaurant in Hachioji, Japan']"
2461,豚コマ,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2462,豚コマ,コマ,"['Singer', 'Japanese footballer', 'Topic', 'Topic', 'Topic']"
2463,豚こま,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2464,豚こま,こま,"['Topic', 'Japanese actress', 'Hot spring in Komagane, Japan', 'Performing arts theater in Tokyo, Japan', 'Bridge in Tokyo, Japan']"
2465,豚こまぎれ肉,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2466,豚こまぎれ肉,こ,"['Manga series', 'Novel series', 'Fictional character', 'Sumo wrestler', 'Japanese actor']"
2467,豚こまぎれ肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2468,豚こま切れ,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2469,豚こま切れ,こま,"['Topic', 'Japanese actress', 'Hot spring in Komagane, Japan', 'Performing arts theater in Tokyo, Japan', 'Bridge in Tokyo, Japan']"
2470,豚こま切れ,切れ,"['Topic', 'Song by Little Mix', 'Topic', 'Film', 'Topic']"
2471,豚こま切れ肉,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2472,豚こま切れ肉,こま,"['Topic', 'Japanese actress', 'Hot spring in Komagane, Japan', 'Performing arts theater in Tokyo, Japan', 'Bridge in Tokyo, Japan']"
2473,豚こま切れ肉,切れ,"['Topic', 'Song by Little Mix', 'Topic', 'Film', 'Topic']"
2474,豚こま切れ肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2475,豚コマ肉,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2476,豚コマ肉,コマ,"['Singer', 'Japanese footballer', 'Topic', 'Topic', 'Topic']"
2477,豚コマ肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2478,豚こま肉,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2479,豚こま肉,こま,"['Topic', 'Japanese actress', 'Hot spring in Komagane, Japan', 'Performing arts theater in Tokyo, Japan', 'Bridge in Tokyo, Japan']"
2480,豚こま肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2481,豚しゃぶしゃぶ肉,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2482,豚しゃぶしゃぶ肉,しゃぶしゃぶ,"['Dish', 'Topic', 'Topic', 'Shabu-shabu restaurant in Kyoto, Japan', 'Shabu-shabu restaurant in Osaka, Japan']"
2483,豚しゃぶしゃぶ肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2484,豚しゃぶしゃぶ用,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2485,豚しゃぶしゃぶ用,しゃぶしゃぶ,"['Dish', 'Topic', 'Topic', 'Shabu-shabu restaurant in Kyoto, Japan', 'Shabu-shabu restaurant in Osaka, Japan']"
2486,豚しゃぶしゃぶ用,用,"['Topic', 'Social networking service', 'Topic']"
2487,豚スネ,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2488,豚スネ,スネ,"['Topic', 'Fictional character', 'Song by Bebe Rexha and Martin Garrix', 'Subway station in Seongnam, South Korea', 'Town in Russia']"
2489,豚スペアリブ,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2490,豚スペアリブ,スペアリブ,"['Topic', 'Italian restaurant in Yokohama, Japan']"
2491,豚スライス,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2492,豚スライス,スライス,"['Rock band', 'American-Bahamian mixed martial artist', 'Topic', 'American musician', 'Topic']"
2493,豚スライス肉,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2494,豚スライス肉,スライス,"['Rock band', 'American-Bahamian mixed martial artist', 'Topic', 'American musician', 'Topic']"
2495,豚スライス肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2496,豚そともも,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2497,豚そともも,そ,"['Kana', 'Company', 'Voice actress', 'Japanese idol', 'Sumo wrestler']"
2498,豚タン,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2499,豚タン,タン,"['Color', 'Singer', 'City in Finland', 'Commune in France', 'Beef']"
2500,豚トロ,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2501,豚トロ,トロ,"['Garden company', 'Topic', 'American singer', 'Australian-South African singer-songwriter', 'Actor']"
2502,豚ハツ,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2503,豚ハツ,ハツ,"['Topic', 'Rock band', 'Vocal group', 'Topic', '2009 film']"
2504,豚バラ,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2505,豚バラ,バラ,"['Plants', 'Topic', 'Football team', 'Topic', 'Topic']"
2506,豚ばら,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2507,豚ばら,ばら,"['Actress', 'Japanese restaurant in Tokyo, Japan', 'Meat', 'Beef', 'Screenwriter']"
2508,豚バラかたまり,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2509,豚バラかたまり,バラ,"['Plants', 'Topic', 'Football team', 'Topic', 'Topic']"
2510,豚バラかたまり肉,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2511,豚バラかたまり肉,バラ,"['Plants', 'Topic', 'Football team', 'Topic', 'Topic']"
2512,豚バラかたまり肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2513,豚ばらかたまり肉,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2514,豚ばらかたまり肉,ばら,"['Actress', 'Japanese restaurant in Tokyo, Japan', 'Meat', 'Beef', 'Screenwriter']"
2515,豚ばらかたまり肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2516,豚バラスライス,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2517,豚バラスライス,バラス,"['American psychologist', 'Indian playback singer', 'Dancer', 'American Politician', 'Ballroom dancer']"
2518,豚バラスライス,ライス,"['Dessert', 'Topic', 'Website', 'Food', 'Noodle']"
2519,豚バラブロック,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2520,豚バラブロック,バラ,"['Plants', 'Topic', 'Football team', 'Topic', 'Topic']"
2521,豚バラブロック,ブロック,"['American actress', 'Topic', 'Manufacturing company', 'Hairstyle', 'Data storage']"
2522,豚ばらブロック,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2523,豚ばらブロック,ばら,"['Actress', 'Japanese restaurant in Tokyo, Japan', 'Meat', 'Beef', 'Screenwriter']"
2524,豚ばらブロック,ブロック,"['American actress', 'Topic', 'Manufacturing company', 'Hairstyle', 'Data storage']"
2525,豚バラブロック肉,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2526,豚バラブロック肉,バラ,"['Plants', 'Topic', 'Football team', 'Topic', 'Topic']"
2527,豚バラブロック肉,ブロック,"['American actress', 'Topic', 'Manufacturing company', 'Hairstyle', 'Data storage']"
2528,豚バラブロック肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2529,豚バラ塊,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2530,豚バラ塊,バラ,"['Plants', 'Topic', 'Football team', 'Topic', 'Topic']"
2531,豚バラ塊,塊,"['Online game', 'Topic', 'Topic', 'Data storage', 'Topic']"
2532,豚バラ塊肉,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2533,豚バラ塊肉,バラ,"['Plants', 'Topic', 'Football team', 'Topic', 'Topic']"
2534,豚バラ塊肉,塊,"['Online game', 'Topic', 'Topic', 'Data storage', 'Topic']"
2535,豚バラ塊肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2536,豚バラ肉,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2537,豚バラ肉,バラ,"['Plants', 'Topic', 'Football team', 'Topic', 'Topic']"
2538,豚バラ肉,肉,"['Spice', 'Meat', 'Food', 'Topic', 'Topic']"
2539,豚ばら肉,豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
2540,豚ばら肉,ばら肉,['Topic']
2541,豚バラ肉(ブロック),豚,"['Dish', 'Topic', 'Topic', 'Rodent', 'Fictional character']"
